CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,C6H6(GT)
2.6,1349.0,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.1,57.4,1.0451,13.4
4.4,1524.0,1350.0,256.0,588.0,125.0,2096.0,1604.0,18.4,46.3,0.9734,22.0
2.9,1140.0,1155.0,320.0,733.0,112.0,1660.0,1105.0,23.6,42.8,1.23,15.2
1.14,1045.0,857.0,77.0,994.0,80.8,1308.0,598.0,33.9,21.2,1.0989,7.0
1.1,893.0,703.0,55.0,1192.0,57.0,1283.0,515.0,14.1,44.9,0.7206,3.9
5.2,1529.0,1309.0,270.0,627.0,141.0,2083.0,1385.0,14.0,76.3,1.2166,20.4
1.1600000000000001,1097.0,779.0,73.8,980.0,75.0,1565.0,803.0,15.5,67.4,1.178,5.3
2.7,1409.0,1131.0,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832,14.5
2.2,1314.0,966.0,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,9.7
2.3,1199.0,1156.0,227.0,758.0,103.0,1958.0,1272.0,18.5,70.3,1.4826,15.2
2.0,1123.0,1015.0,255.0,845.0,136.0,1470.0,1297.0,28.3,30.1,1.1392,11.0
2.7,1196.0,1035.0,496.0,633.0,177.0,1259.0,1338.0,7.5,64.4,0.672,11.6
1.6,1088.0,853.0,277.0,729.0,180.0,996.0,1122.0,10.5,33.4,0.4246,6.9
0.8400000000000001,828.0,627.0,146.0,1074.0,64.0,1103.0,748.0,11.9,71.4,0.9921,2.6
3.3,1280.0,1222.0,525.0,526.0,160.0,1519.0,1452.0,11.0,60.9,0.7966,17.4
1.8,1098.0,1007.0,120.0,799.0,116.0,1546.0,937.0,41.3,13.0,1.0154,10.8
1.3,966.0,951.0,123.0,812.0,77.0,1735.0,996.0,18.3,60.8,1.2635,9.3
0.9,898.0,646.0,189.0,1013.0,93.0,954.0,702.0,7.0,57.6,0.5784,2.9
0.9,893.0,767.0,36.0,918.0,50.0,1607.0,805.0,26.9,49.3,1.7196,5.1
0.8200000000000001,969.0,659.0,128.4,945.0,85.4,1082.0,691.0,11.1,65.3,0.8601,3.1
1.3,917.0,772.0,98.0,1098.0,78.0,1311.0,605.0,18.8,31.7,0.6821,5.2
0.9,925.0,735.0,109.6,960.0,61.8,1284.0,691.0,15.4,73.2,1.2755,4.4
0.9,781.0,705.0,41.0,1203.0,14.0,1068.0,514.0,20.2,28.6,0.6717,3.9
2.3,1186.0,1151.0,166.0,680.0,157.0,1686.0,1235.0,44.6,12.6,1.1684,15.1
0.6,782.0,591.0,28.0,1287.0,9.0,1130.0,461.0,15.4,52.7,0.9178,2.1
1.7,1116.0,952.0,62.0,702.0,66.0,1759.0,895.0,33.9,37.1,1.9264,9.3
2.2,1050.0,909.0,342.0,742.0,206.0,1055.0,993.0,4.1,49.8,0.4117,8.2
1.7,1124.0,1021.0,115.0,745.0,119.0,1735.0,827.0,38.1,22.6,1.4868,11.2
3.0,1199.0,1108.0,423.0,818.0,123.0,1450.0,1250.0,19.2,47.1,1.0371,13.7
2.16,1099.0,993.0,231.2,711.0,81.0,1507.0,1129.0,21.5,46.7,1.1837,10.4
1.8,1109.0,896.0,287.0,629.0,137.0,1308.0,1027.0,20.9,42.5,1.037,7.9
0.9,847.0,630.0,106.0,1057.0,59.0,1091.0,537.0,10.2,71.6,0.8893,2.7
2.7,1279.0,986.0,405.6,756.0,129.0,1362.0,1473.0,11.9,79.7,1.1075,10.2
1.5,1051.0,815.0,176.8,1305.0,94.8,1203.0,951.0,12.3,69.7,0.9954,6.1
6.2,1616.0,1610.0,796.0,374.0,227.0,1909.0,2021.0,21.0,29.2,0.7192,32.6
0.9,918.0,810.0,87.0,936.0,78.0,1524.0,939.0,18.8,46.6,1.0027,6.0
1.8,867.0,842.0,300.0,909.0,104.0,1077.0,737.0,13.5,34.9,0.5393,6.7
1.7,927.0,715.0,247.0,965.0,164.0,797.0,711.0,4.6,33.8,0.2898,4.1
2.34,1283.0,1112.0,129.4,719.0,113.0,1583.0,1071.0,29.3,32.6,1.3105,13.9
2.0,1081.0,1000.0,122.2,900.0,98.0,1561.0,900.0,25.9,26.7,0.8771,10.6
0.8,802.0,680.0,105.0,1091.0,73.0,1137.0,756.0,15.3,51.9,0.8982,3.5
0.48,806.0,544.0,38.0,1429.0,46.0,1290.0,449.0,9.5,79.7,0.9489,1.5
1.5,846.0,930.0,89.0,947.0,104.0,1467.0,598.0,30.2,18.0,0.7613,8.8
1.4200000000000004,1023.0,847.0,120.0,830.0,102.0,1663.0,916.0,25.4,48.5,1.5507,6.8
1.06,932.0,820.0,98.4,817.0,58.0,1462.0,921.0,23.6,45.4,1.3067,6.2
4.0,1572.0,1374.0,680.0,411.0,155.0,1763.0,1771.0,11.7,61.7,0.8483,22.9
2.0,967.0,811.0,243.0,863.0,168.0,911.0,909.0,4.5,39.9,0.339,6.0
5.0,1493.0,1337.0,712.0,466.0,180.0,1638.0,1742.0,8.8,74.6,0.8434,21.5
0.6,990.0,821.0,57.0,848.0,62.0,1511.0,1079.0,27.5,34.6,1.2518,6.2
0.4600000000000001,878.0,644.0,35.8,1260.0,48.4,1410.0,685.0,10.0,79.6,0.98,2.9
5.7,1846.0,1474.0,952.0,389.0,265.0,1712.0,2426.0,11.4,55.4,0.7471,26.8
2.6,929.0,645.0,148.0,962.0,108.0,906.0,524.0,9.7,45.1,0.5417,2.9
0.5,801.0,494.0,73.0,1324.0,58.0,754.0,395.0,1.6,51.0,0.3561,0.9
3.1,1249.0,1239.0,230.2,540.0,117.0,1953.0,1285.0,22.0,59.3,1.5523,18.0
1.1,915.0,695.0,192.0,883.0,86.0,1094.0,826.0,6.2,82.1,0.7825,3.7
1.3800000000000001,926.0,869.0,101.0,925.0,99.0,1470.0,655.0,32.8,22.2,1.0835,7.3
0.8,957.0,816.0,70.0,846.0,68.4,1613.0,903.0,22.2,52.7,1.3891,6.1
3.4,1301.0,1208.0,419.0,560.0,147.0,1781.0,1417.0,23.6,57.3,1.645,16.9
2.1,1110.0,949.0,96.0,850.0,79.0,1733.0,842.0,15.9,70.7,1.2672,9.2
0.7,923.0,616.0,83.0,874.0,64.0,1169.0,790.0,13.9,68.7,1.0892,2.5
1.3,897.0,849.0,157.0,891.0,90.0,1253.0,910.0,16.7,46.6,0.8793,6.8
3.1,1235.0,1065.0,409.0,640.0,133.0,1213.0,1594.0,11.3,50.1,0.672,12.4
2.12,1249.0,1023.0,233.2,639.0,92.2,1640.0,1034.0,25.7,49.2,1.5988,11.2
1.0599999999999998,1002.0,783.0,79.0,805.0,92.0,1623.0,875.0,20.7,81.8,1.9717,5.4
0.6,800.0,627.0,39.4,1032.0,47.4,1519.0,787.0,23.3,63.3,1.7895,2.6
1.6,1028.0,934.0,141.0,818.0,88.0,1743.0,987.0,20.1,57.0,1.3216,8.9
2.1,1224.0,977.0,251.0,571.0,131.0,1424.0,1002.0,23.3,35.8,1.0086,10.0
4.1,1360.0,1325.0,839.0,535.0,171.0,1513.0,1692.0,17.3,33.9,0.6627,21.0
2.0200000000000005,1148.0,929.0,101.8,815.0,102.4,1443.0,826.0,27.2,38.0,1.347,8.7
3.1,1319.0,1164.0,454.0,489.0,144.0,1543.0,1418.0,15.1,58.6,0.9982,15.5
0.7,844.0,755.0,67.0,1284.0,64.0,1350.0,521.0,22.8,31.4,0.8615,4.8
3.6,1454.0,1190.0,562.0,508.0,165.0,1434.0,1761.0,12.3,48.9,0.6967,16.3
1.44,1048.0,891.0,117.2,791.0,87.0,1654.0,992.0,20.1,77.4,1.802,7.8
1.0,854.0,764.0,88.0,932.0,76.0,1476.0,922.0,19.3,51.4,1.1387,5.0
2.16,1331.0,1046.0,120.6,882.0,103.4,1635.0,905.0,25.0,27.5,0.8575,11.9
0.6,866.0,686.0,55.0,1135.0,48.0,1405.0,741.0,12.0,68.0,0.9547,3.6
2.7,1359.0,1135.0,335.0,505.0,153.0,1500.0,1347.0,21.3,37.8,0.9462,14.6
0.52,788.0,614.0,69.2,1116.0,46.4,1177.0,625.0,14.8,64.7,1.0788,2.4
4.4,1423.0,1429.0,649.0,467.0,88.0,1998.0,1631.0,16.3,74.3,1.3644,25.0
1.8,1141.0,932.0,226.0,689.0,71.0,1595.0,1014.0,22.0,67.0,1.7441,8.8
3.3,1357.0,1230.0,404.0,542.0,103.0,1834.0,1373.0,25.2,53.3,1.6834,17.7
1.42,974.0,905.0,97.0,838.0,97.0,1596.0,805.0,33.9,26.9,1.3964,8.1
3.9,1460.0,1201.0,486.0,466.0,155.0,1685.0,1591.0,18.2,61.0,1.2634,16.7
1.6599999999999997,1070.0,932.0,73.2,685.0,69.4,1648.0,847.0,27.3,44.5,1.5885,8.8
4.6,1380.0,1163.0,667.0,573.0,130.0,1547.0,1485.0,13.7,72.5,1.1326,15.5
0.8,901.0,689.0,36.0,964.0,45.0,1543.0,522.0,32.2,40.3,1.8999,3.6
1.9,905.0,818.0,354.0,853.0,143.0,840.0,790.0,0.6,36.8,0.2388,6.1
2.7,1065.0,1105.0,207.0,723.0,162.0,1672.0,987.0,26.6,30.2,1.033,13.6
2.5,1147.0,1065.0,292.0,651.0,112.0,1562.0,1160.0,19.4,64.0,1.4282,12.4
3.1,1191.0,1074.0,239.0,741.0,128.0,1816.0,1038.0,12.3,78.3,1.1154,12.7
1.28,837.0,809.0,60.0,940.0,78.0,1355.0,615.0,25.2,27.7,0.874,5.9
0.5,786.0,558.0,33.6,1217.0,28.2,1179.0,434.0,15.0,71.0,1.2032,1.7
1.1,1012.0,752.0,66.0,1053.0,74.0,1393.0,649.0,15.7,47.0,0.8325,4.8
1.6,898.0,863.0,118.0,911.0,101.0,1493.0,777.0,20.9,39.4,0.9596,7.1
1.3,928.0,787.0,85.0,1012.0,68.0,1585.0,606.0,25.4,39.2,1.2534,5.5
5.9,1436.0,1371.0,548.0,458.0,191.0,1808.0,1626.0,15.2,62.2,1.0641,22.7
1.3,1038.0,756.0,200.0,813.0,146.0,921.0,1317.0,4.2,49.4,0.412,4.8
0.7,895.0,545.0,81.6,1080.0,66.6,964.0,685.0,4.3,81.0,0.677,1.5
1.0,833.0,737.0,88.2,1021.0,58.6,1162.0,483.0,20.8,37.4,0.9107,4.5
1.9,1038.0,837.0,336.0,822.0,184.0,972.0,915.0,4.6,39.4,0.3367,6.6
5.9,1341.0,1575.0,742.0,503.0,183.0,1778.0,1571.0,11.3,50.9,0.679,31.0
3.7,1317.0,1338.0,200.0,593.0,198.0,2132.0,1362.0,37.1,26.9,1.6635,21.5
0.3,834.0,527.0,10.0,1242.0,17.0,1458.0,427.0,22.5,69.1,1.8578,1.3
3.0,1203.0,988.0,412.0,658.0,113.0,1350.0,1315.0,10.2,78.4,0.9757,10.3
1.7,1089.0,750.0,241.0,765.0,138.0,1108.0,1117.0,3.9,80.9,0.6613,4.7
3.4,1493.0,1328.0,283.0,577.0,101.0,2193.0,1597.0,16.8,62.5,1.1869,21.1
2.5,1160.0,1185.0,396.0,873.0,168.0,1522.0,1162.0,35.1,17.5,0.9733,16.2
0.5199999999999999,819.0,565.0,40.6,1295.0,55.6,1316.0,694.0,13.3,62.6,0.9498,1.7
0.7,810.0,674.0,32.0,976.0,45.0,1530.0,793.0,24.4,58.6,1.7714,3.4
4.2,1564.0,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,20.1
0.5,885.0,589.0,30.4,1238.0,38.8,1443.0,635.0,13.0,78.2,1.1664,2.1
1.0,927.0,806.0,51.0,1013.0,69.0,1446.0,559.0,38.3,15.8,1.0465,5.9
0.8399999999999999,940.0,583.0,93.0,942.0,69.0,991.0,416.0,12.7,51.8,0.7574,2.0
2.2,1216.0,1013.0,322.0,576.0,161.0,1277.0,967.0,27.8,20.0,0.7378,10.9
0.6,859.0,698.0,105.0,1254.0,89.0,1157.0,819.0,22.3,33.6,0.8959,3.8
3.5,1348.0,1214.0,258.8,678.0,129.8,1874.0,1509.0,16.0,56.3,1.0185,17.1
0.7,795.0,596.0,93.0,1227.0,57.0,1188.0,482.0,14.0,75.4,1.1988,2.2
1.8000000000000003,1040.0,1022.0,144.6,713.0,105.8,1624.0,998.0,27.3,36.8,1.3189,11.2
0.7,923.0,715.0,170.0,915.0,112.0,1015.0,646.0,8.7,55.1,0.6228,4.1
0.9,887.0,778.0,51.0,978.0,58.0,1387.0,500.0,27.2,28.2,1.0013,5.3
1.7399999999999998,1087.0,950.0,250.2,684.0,70.8,1519.0,1049.0,18.4,74.5,1.5634,9.3
2.6,1194.0,950.0,434.0,667.0,100.0,1433.0,1043.0,14.4,82.7,1.3496,9.3
1.5,882.0,993.0,302.0,902.0,141.0,941.0,862.0,14.7,15.5,0.2586,10.4
1.9,1100.0,924.0,236.0,744.0,82.0,1494.0,963.0,19.5,70.0,1.5711,8.6
2.3,1109.0,1074.0,187.0,761.0,144.0,1734.0,1274.0,30.0,25.6,1.0674,12.7
4.1,1518.0,1389.0,314.0,589.0,122.0,2101.0,1703.0,15.9,48.5,0.8704,23.4
1.0,924.0,629.0,143.0,994.0,83.0,941.0,852.0,3.1,68.7,0.5317,2.6
0.4,855.0,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483,0.8
2.2,1248.0,1108.0,145.0,772.0,138.0,1701.0,969.0,32.6,19.3,0.935,13.7
2.2,1072.0,1039.0,120.0,745.0,127.0,1611.0,817.0,39.8,20.5,1.4687,11.7
1.9,1078.0,971.0,107.0,752.0,105.0,1694.0,1065.0,25.4,43.0,1.37,9.8
3.1,1302.0,1169.0,495.0,544.0,139.0,1636.0,1605.0,16.8,70.3,1.3341,15.7
0.8,910.0,518.0,66.0,1130.0,59.0,936.0,404.0,5.7,70.3,0.6498,1.2
3.3,1308.0,1117.0,691.0,549.0,235.0,1261.0,1795.0,10.5,38.9,0.4926,14.0
2.0,1124.0,939.0,292.0,737.0,118.0,1126.0,1317.0,11.2,45.1,0.6004,9.0
0.8400000000000001,854.0,700.0,98.0,980.0,56.0,1151.0,665.0,17.0,52.3,1.0009,3.8
3.0,1346.0,1246.0,353.0,639.0,138.0,1907.0,1458.0,32.6,34.8,1.6872,18.2
3.9,1209.0,958.0,379.0,666.0,138.0,1124.0,1662.0,5.3,61.1,0.5499,9.5
0.5,780.0,621.0,26.0,1277.0,42.0,1452.0,586.0,20.5,54.3,1.2926,2.5
4.7,1464.0,1362.0,543.0,487.0,100.0,1987.0,1648.0,21.2,70.3,1.7476,22.4
4.2,1523.0,1428.0,603.0,458.0,116.0,2114.0,1363.0,20.2,86.5,2.0224,24.9
1.2,1025.0,916.0,294.0,832.0,149.0,1018.0,1262.0,9.5,35.9,0.4273,8.4
1.4,975.0,892.0,100.0,1015.0,100.4,1480.0,890.0,19.4,40.7,0.9045,7.8
0.7,881.0,602.0,108.0,1034.0,58.0,1157.0,685.0,11.8,81.4,1.1238,2.3
0.8200000000000001,939.0,648.0,115.2,949.0,75.8,1084.0,680.0,10.2,66.9,0.8323,2.9
1.4,1025.0,794.0,199.0,848.0,101.0,1202.0,788.0,13.1,70.5,1.0594,5.6
0.5399999999999999,884.0,489.0,32.8,1536.0,43.8,1278.0,436.0,16.0,54.0,0.9742,0.9
1.4,941.0,782.0,110.0,1102.0,83.0,1328.0,668.0,18.3,32.3,0.676,5.4
2.9799999999999995,1204.0,1114.0,177.4,686.0,124.4,1807.0,1092.0,24.8,61.6,1.9067,13.9
0.74,879.0,681.0,80.2,992.0,51.6,1312.0,703.0,14.8,81.9,1.3735,3.5
2.4,1161.0,969.0,369.0,677.0,190.0,1111.0,1271.0,7.0,44.2,0.4446,9.8
4.3,1522.0,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,21.3
0.5,913.0,525.0,18.0,1620.0,28.0,1260.0,370.0,12.5,66.8,0.962,1.3
1.8,927.0,868.0,255.0,847.0,117.0,1155.0,864.0,12.7,51.2,0.7505,7.3
0.4,734.0,478.0,51.0,2294.0,39.0,805.0,378.0,11.7,38.1,0.5223,0.8
4.7,1310.0,1492.0,427.0,527.0,142.0,2194.0,1686.0,19.9,46.5,1.071,27.5
2.2,1046.0,890.0,300.0,791.0,142.0,1109.0,1195.0,10.7,47.5,0.6108,7.8
2.2,1053.0,1087.0,163.0,763.0,106.0,1762.0,1023.0,34.9,20.5,1.1279,13.1
1.6,1000.0,838.0,88.2,910.0,80.0,1580.0,942.0,14.8,67.6,1.1352,6.6
0.4,896.0,689.0,211.0,966.0,121.0,909.0,614.0,5.1,50.1,0.4432,3.6
1.0,883.0,625.0,118.0,1069.0,70.0,997.0,630.0,9.2,55.9,0.6521,2.6
2.8,1350.0,1168.0,388.0,475.0,160.0,1564.0,1539.0,21.7,39.0,0.9979,15.6
1.0,947.0,666.0,159.0,985.0,68.0,1115.0,795.0,12.8,66.3,0.9804,3.2
1.4,1028.0,773.0,153.0,877.0,76.0,1194.0,871.0,11.1,68.2,0.8979,5.2
2.12,1105.0,1074.0,282.6,712.0,110.0,1457.0,1050.0,18.2,46.0,0.9538,12.7
1.2,1031.0,871.0,147.0,950.0,96.0,1393.0,972.0,25.2,38.1,1.2049,7.3
1.3,997.0,752.0,231.0,837.0,152.0,952.0,724.0,11.8,34.4,0.4758,4.8
0.86,913.0,726.0,48.0,861.0,50.6,1487.0,737.0,22.0,64.5,1.6847,4.3
2.1,1073.0,860.0,230.0,896.0,110.0,1058.0,1238.0,9.6,51.7,0.6163,7.1
3.4,1440.0,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,19.9
1.42,922.0,874.0,63.2,851.0,72.0,1447.0,663.0,30.4,28.2,1.204,7.4
0.8400000000000001,971.0,722.0,71.4,949.0,55.6,1472.0,804.0,20.5,81.5,1.936,4.2
4.6,1544.0,1266.0,280.0,613.0,148.0,2066.0,1415.0,14.5,75.7,1.2425,18.9
1.1,812.0,621.0,152.0,1143.0,110.0,669.0,529.0,0.3,31.9,0.2031,2.5
2.5,1195.0,1004.0,387.0,652.0,193.0,1078.0,1421.0,5.2,44.2,0.3943,10.7
3.4,1255.0,1283.0,203.0,640.0,160.0,2023.0,1232.0,37.0,21.9,1.3503,19.5
1.0,966.0,784.0,27.0,870.0,36.0,1530.0,652.0,39.5,24.3,1.7216,5.4
1.7,1065.0,977.0,83.0,736.0,90.0,1733.0,1103.0,25.9,46.1,1.5174,10.0
3.0,1162.0,1188.0,303.0,676.0,136.0,1681.0,1125.0,30.2,30.2,1.2744,16.3
0.8,872.0,833.0,65.0,947.0,59.0,1598.0,760.0,20.4,54.1,1.28,6.5
3.9,1175.0,1248.0,516.0,661.0,175.0,1308.0,1377.0,6.5,41.7,0.4047,18.3
2.4,1286.0,1214.0,168.0,620.0,132.0,1880.0,1759.0,31.1,29.3,1.3055,17.1
2.6,1177.0,1090.0,298.0,612.0,86.0,1632.0,1209.0,26.3,43.6,1.4663,13.2
4.4,1355.0,1244.0,644.0,536.0,212.0,1454.0,1715.0,10.6,55.3,0.7058,18.1
1.1,991.0,814.0,197.0,790.0,133.0,1040.0,812.0,4.3,57.0,0.4771,6.1
3.2,1498.0,1171.0,206.0,684.0,114.0,1942.0,1434.0,17.0,54.3,1.0434,15.7
2.3,1249.0,996.0,457.0,593.0,194.0,1198.0,1575.0,14.5,33.4,0.5488,10.5
5.7,1502.0,1631.0,350.0,459.0,140.0,2622.0,1858.0,27.1,43.1,1.5224,33.5
1.5,906.0,769.0,224.0,913.0,142.0,865.0,726.0,6.5,32.4,0.3155,5.1
1.2,975.0,871.0,72.0,771.0,71.0,1666.0,942.0,22.6,58.8,1.5903,7.3
2.7,1055.0,1007.0,457.0,736.0,145.0,1301.0,1019.0,10.5,62.2,0.7923,10.8
2.5,1274.0,1094.0,160.0,771.0,126.0,1682.0,1231.0,20.5,35.9,0.8565,13.3
2.8,1281.0,1111.0,383.0,553.0,148.0,1483.0,1409.0,14.2,60.0,0.9684,13.8
2.4,1178.0,866.0,390.0,700.0,128.0,1342.0,1094.0,11.8,82.7,1.1381,7.2
0.6,859.0,620.0,32.0,1201.0,47.0,1316.0,445.0,16.2,52.8,0.9626,2.5
0.5,850.0,583.0,83.0,955.0,64.0,914.0,589.0,10.1,49.7,0.6122,2.0
5.0,1399.0,1468.0,479.0,531.0,205.0,2072.0,1442.0,31.2,31.4,1.3987,26.6
5.0,1529.0,1497.0,275.0,569.0,99.0,2278.0,1641.0,13.3,55.6,0.8453,27.7
0.8,908.0,767.0,153.0,868.0,53.0,1272.0,807.0,17.0,68.0,1.3102,5.1
0.8,831.0,620.0,88.6,1164.0,56.2,1039.0,545.0,6.5,83.5,0.8116,2.5
0.64,843.0,597.0,35.4,1242.0,48.4,1341.0,727.0,14.3,59.2,0.9601,2.2
2.6,1058.0,962.0,397.0,778.0,132.0,1058.0,1153.0,6.0,47.6,0.4488,9.6
1.5,1067.0,981.0,402.0,755.0,186.0,1104.0,1383.0,10.9,33.8,0.4393,10.1
0.5,825.0,661.0,74.2,1074.0,39.6,1207.0,710.0,14.0,67.4,1.0703,3.1
1.7,1012.0,914.0,80.0,760.0,88.0,1653.0,858.0,33.5,34.0,1.73,8.4
1.0,850.0,629.0,138.0,1076.0,96.0,847.0,597.0,10.7,34.4,0.4406,2.6
1.6,1016.0,760.0,254.0,835.0,112.0,1044.0,1016.0,4.1,65.8,0.5451,4.9
4.0,1421.0,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117,16.7
3.2,1377.0,1129.0,497.0,540.0,162.0,1392.0,1626.0,13.5,44.8,0.6898,14.4
2.3,1131.0,1059.0,132.0,772.0,100.0,1784.0,978.0,21.4,47.7,1.2047,12.3
2.5,1156.0,1144.0,154.0,651.0,115.0,1832.0,1216.0,33.1,28.3,1.4121,14.8
0.6,848.0,642.0,30.4,1079.0,41.0,1536.0,654.0,26.3,50.8,1.7058,2.8
1.4,1056.0,883.0,64.0,799.0,63.0,1672.0,684.0,36.2,31.1,1.8371,7.6
2.5,1252.0,1016.0,160.0,1008.0,116.0,1593.0,983.0,16.1,34.5,0.6262,11.0
2.0,1197.0,1058.0,273.0,634.0,91.0,1626.0,1237.0,27.0,47.6,1.67,12.2
0.8,962.0,747.0,37.0,862.0,38.0,1605.0,712.0,27.1,54.4,1.9168,4.7
0.7,942.0,758.0,17.0,824.0,29.0,1567.0,856.0,28.1,51.6,1.9269,4.9
3.6,1401.0,1261.0,527.0,479.0,141.0,1580.0,1577.0,13.8,56.3,0.8841,18.8
1.9,1066.0,927.0,138.0,846.0,97.0,1608.0,804.0,17.2,52.8,1.0236,8.7
0.5,773.0,609.0,46.0,1169.0,35.0,1256.0,590.0,19.3,57.0,1.2603,2.3
0.5,921.0,575.0,95.0,956.0,58.0,1143.0,672.0,13.7,67.8,1.0575,1.9
1.8,1113.0,1001.0,102.6,663.0,79.6,1783.0,1146.0,29.9,42.1,1.7474,10.6
0.2,828.0,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,3.6
1.8,1177.0,837.0,265.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071,6.6
5.8,1527.0,1502.0,753.6,411.0,162.0,1868.0,1727.0,6.2,76.8,0.7355,27.9
1.04,834.0,716.0,94.2,997.0,48.6,1205.0,614.0,15.6,55.9,0.985,4.1
1.7,1056.0,894.0,131.0,891.0,93.0,1576.0,771.0,19.5,45.0,1.0114,7.9
3.1,1262.0,1133.0,157.0,774.0,129.0,1748.0,1033.0,11.3,71.3,0.9514,14.5
1.3,960.0,853.0,177.0,782.0,123.0,967.0,709.0,13.7,30.3,0.4724,6.9
1.3,836.0,740.0,255.0,987.0,117.0,1046.0,672.0,12.4,44.1,0.6324,4.5
0.5399999999999999,895.0,609.0,37.2,1268.0,45.2,1410.0,477.0,13.8,72.7,1.1402,2.3
5.5,1605.0,1397.0,604.0,420.0,189.0,1891.0,1710.0,18.8,58.3,1.2514,23.7
0.7,900.0,750.0,63.0,932.0,59.4,1494.0,817.0,21.8,46.6,1.1991,4.7
0.7,941.0,687.0,44.0,949.0,52.0,1530.0,642.0,24.7,56.9,1.739,3.6
1.6,957.0,875.0,172.0,891.0,102.0,1525.0,871.0,25.7,33.0,1.0763,7.4
0.2,735.0,407.0,37.0,1677.0,33.0,579.0,232.0,-0.6,40.1,0.2404,0.3
2.1,1150.0,891.0,331.0,684.0,179.0,1198.0,1002.0,13.9,43.8,0.6937,7.8
1.4,1014.0,864.0,167.0,745.0,56.0,1474.0,1097.0,16.9,75.4,1.4393,7.2
3.6,1463.0,1069.0,422.0,530.0,192.0,1279.0,1967.0,7.1,58.1,0.5885,12.6
0.5,817.0,651.0,41.0,1109.0,56.0,1472.0,628.0,21.7,52.6,1.35,3.0
2.7,1189.0,1167.0,391.0,599.0,114.0,1541.0,1315.0,18.7,53.0,1.1322,15.6
1.1,875.0,854.0,111.0,1160.0,85.0,1200.0,595.0,25.1,13.1,0.4129,6.9
3.4,1304.0,1244.0,491.0,507.0,173.0,1558.0,1497.0,15.7,48.8,0.8657,18.2
3.3,1471.0,1265.0,485.0,434.0,158.0,1655.0,1617.0,13.0,53.9,0.8036,18.9
2.0,1139.0,899.0,126.0,921.0,104.0,1514.0,1067.0,14.1,54.4,0.8701,8.0
4.6,1531.0,1235.0,725.0,484.0,192.0,1541.0,1742.0,13.0,61.9,0.9224,17.9
1.08,1078.0,727.0,183.0,849.0,130.0,1057.0,857.0,5.7,75.1,0.6942,4.3
2.1,1195.0,943.0,378.0,645.0,203.0,1149.0,1462.0,6.5,63.1,0.6132,9.1
0.7,949.0,552.0,98.0,1035.0,81.0,919.0,531.0,8.8,50.7,0.5752,1.6
2.5,1174.0,1010.0,360.0,613.0,218.0,1305.0,1050.0,7.4,69.3,0.7165,10.9
1.1,912.0,694.0,61.0,1196.0,58.0,1343.0,727.0,8.7,64.3,0.7267,3.7
0.1,1075.0,904.0,44.0,720.0,74.0,1692.0,777.0,26.4,52.2,1.7708,8.1
1.7,1016.0,929.0,87.0,868.0,94.0,1724.0,853.0,25.2,43.0,1.358,8.7
4.3,1482.0,1305.0,472.0,503.0,128.0,1874.0,1464.0,22.9,57.6,1.5885,20.3
4.1,1220.0,1344.0,524.0,605.0,163.0,1676.0,1743.0,25.2,26.8,0.8451,21.7
1.8,1091.0,1038.0,103.0,744.0,99.0,1786.0,1088.0,28.6,36.8,1.416,11.7
3.3,1201.0,1098.0,461.0,763.0,139.0,1500.0,1209.0,14.0,70.9,1.1244,13.4
3.3,1332.0,1242.0,460.0,524.0,138.0,1716.0,1608.0,17.9,66.3,1.3499,18.1
0.9,866.0,734.0,109.0,899.0,45.0,1299.0,770.0,14.8,78.7,1.3169,4.4
2.3,1260.0,1121.0,313.0,568.0,82.0,1569.0,1252.0,20.0,56.7,1.3078,14.1
3.3,1167.0,1231.0,365.0,659.0,124.0,1745.0,1199.0,23.8,46.1,1.3373,17.7
0.72,885.0,572.0,103.2,1081.0,70.6,1031.0,612.0,10.4,64.8,0.8138,1.8
1.2,992.0,685.0,166.0,890.0,126.0,902.0,818.0,11.2,34.5,0.4586,3.5
0.42000000000000004,876.0,547.0,25.0,1256.0,33.0,1351.0,505.0,16.0,61.4,1.1043,1.5
0.4,746.0,565.0,34.2,1369.0,42.6,1423.0,608.0,20.9,52.5,1.2852,1.7
1.9,1150.0,807.0,276.0,669.0,149.0,1243.0,1042.0,13.6,63.5,0.9857,5.9
2.5,1179.0,1120.0,352.0,634.0,97.0,1667.0,1119.0,21.9,57.6,1.4942,14.1
1.2,1160.0,770.0,212.0,702.0,121.0,1063.0,1447.0,2.8,74.1,0.5618,5.1
